,restaurant_name,avg_review_score,reviews,type_of_cuisine,address,street,zip_code,city_name,coordinates,latitude,longitude,database,opening_hours
4644,China Box,,,generic,Wilhelmsruher Damm Märkisches Viertel 13439 Berlin,Wilhelmsruher Damm Märkisches,13439.0,Viertel,"52.597373, 13.354745",52.597373,13.354745,here_maps,
4645,Capitano,,,european,Eichhorster Weg 9 Märkisches Viertel 13435 Berlin,Eichhorster Weg 9 Märkisches,13435.0,Viertel,"52.59735, 13.34576",52.59735,13.34576,here_maps,
4646,Cafè Blixen,,,international,Wilhelmsruher Damm 140 Märkisches Viertel 13439 Berlin,Wilhelmsruher Damm 140 Märkisches,13439.0,Viertel,"52.59689, 13.35385",52.59689,13.35385,here_maps,
4647,Glaskasten,,,generic,Märkisches Viertel 13435 Berlin,Märkisches,13435.0,Viertel,"52.597336, 13.35346",52.597336,13.35346,here_maps,
4648,Taverna Orakel Berlin,,,international,Dannenwalder Weg 70 Märkisches Viertel 13439 Berlin,Dannenwalder Weg 70 Märkisches,13439.0,Viertel,"52.59082, 13.34785",52.59082,13.34785,here_maps,
4649,Mv Pasta&Pizza,,,generic,Wilhelmsruher Damm 168 Märkisches Viertel 13435 Berlin,Wilhelmsruher Damm 168 Märkisches,13435.0,Viertel,"52.59637, 13.34649",52.59637,13.34649,here_maps,
4650,Restaurant Kar Yee Cheung,,,asian,Senftenberger Ring 3 Märkisches Viertel 13439 Berlin,Senftenberger Ring 3 Märkisches,13439.0,Viertel,"52.597762, 13.355682",52.597762,13.355682,here_maps,
4651,Siggi's Imbiss,,,european,Senftenberger Ring 11 Märkisches Viertel 13439 Berlin,Senftenberger Ring 11 Märkisches,13439.0,Viertel,"52.59805, 13.35456",52.59805,13.35456,here_maps,
4652,Castell,,,international,Teschendorfer Weg 6 Märkisches Viertel 13439 Berlin,Teschendorfer Weg 6 Märkisches,13439.0,Viertel,"52.5937, 13.35699",52.5937,13.35699,here_maps,
4653,Fatih Serve,,,middle eastern,Senftenberger Ring 17 Märkisches Viertel 13439 Berlin,Senftenberger Ring 17 Märkisches,13439.0,Viertel,"52.59906, 13.35561",52.59906,13.35561,here_maps,
4654,Boboq Märkisches Centrum,,,generic,Wilhelmsruher Damm 140 Märkisches Viertel 13439 Berlin,Wilhelmsruher Damm 140 Märkisches,13439.0,Viertel,"52.59689, 13.35385",52.59689,13.35385,here_maps,
4655,Haus Schönwald,,,international,Schönhauser Straße 24B Rosenthal 13158 Berlin,Schönhauser Straße 24B,13158.0,Rosenthal,"52.59576, 13.39093",52.59576,13.39093,here_maps,
4656,Trattoria Dolce Vita,,,generic,Dannenwalder Weg 87 Märkisches Viertel 13439 Berlin,Dannenwalder Weg 87 Märkisches,13439.0,Viertel,"52.59224, 13.34932",52.59224,13.34932,here_maps,
4657,KFC,,,snacks,Wilhelmsruher Damm 138 Märkisches Viertel 13439 Berlin,Wilhelmsruher Damm 138 Märkisches,13439.0,Viertel,"52.59724, 13.35454",52.59724,13.35454,here_maps,
4658,Steakhaus El Dorando,,,european,AltReinickendorf 62 Reinickendorf 13407 Berlin,AltReinickendorf 62,13407.0,Reinickendorf,"52.57401, 13.35855",52.57401,13.35855,here_maps,
4659,Altenberg,,,european,Dietzgenstraße 83 Niederschönhausen 13156 Berlin,Dietzgenstraße 83,13156.0,Niederschönhausen,"52.58873, 13.40145",52.58873,13.40145,here_maps,
4660,Pizza Express,,,italian,Senftenberger Ring 7 Märkisches Viertel 13439 Berlin,Senftenberger Ring 7 Märkisches,13439.0,Viertel,"52.59774, 13.35459",52.59774,13.35459,here_maps,
4661,Sushi House,,,generic,Treskowstraße 13 Niederschönhausen 13156 Berlin,Treskowstraße 13,13156.0,Niederschönhausen,"52.58258, 13.39593",52.58258,13.39593,here_maps,
4662,Marron,,,international,Kastanienallee 20 Rosenthal 13158 Berlin,Kastanienallee 20,13158.0,Rosenthal,"52.5916, 13.39298",52.5916,13.39298,here_maps,
4663,Altenburger,,,european,Dietzgenstraße 83 Niederschönhausen 13156 Berlin,Dietzgenstraße 83,13156.0,Niederschönhausen,"52.58873, 13.40145",52.58873,13.40145,here_maps,
4664,Christel Wirbitzki Restaurant,,,generic,Nordendstraße 46 Niederschönhausen 13156 Berlin,Nordendstraße 46,13156.0,Niederschönhausen,"52.58844, 13.38724",52.58844,13.38724,here_maps,
4665,Ihr Koch on Tour,,,european,Seelenbinderstraße 112 Köpenick 12555 Berlin,Seelenbinderstraße 112,12555.0,Köpenick,"52.45481, 13.59031",52.45481,13.59031,here_maps,Wed-Sat: 17:00 - 22:30 Sun: 14:00 - 19:00
4666,Pizzawerkköpenick,,,italian,Seelenbinderstraße 112 Köpenick 12555 Berlin,Seelenbinderstraße 112,12555.0,Köpenick,"52.45481, 13.59031",52.45481,13.59031,here_maps,
4667,Pizzawerk,,,italian,Seelenbinderstraße 112 Köpenick 12555 Berlin,Seelenbinderstraße 112,12555.0,Köpenick,"52.45481, 13.59031",52.45481,13.59031,here_maps,Tue-Sun: 17:00 - 22:00
4668,Veracruz,,,mexican,Fürstenwalder Damm 260 Friedrichshagen 12587 Berlin,Fürstenwalder Damm 260,12587.0,Friedrichshagen,"52.45268, 13.59594",52.45268,13.59594,here_maps,"Mon-Thu, Sun: 12:00 - 23:00 Fri, Sat: 12:00 - 00:00"
4669,Pier 44,,,seafood,Wendenschloßstraße 60D Köpenick 12559 Berlin,Wendenschloßstraße 60D,12559.0,Köpenick,"52.44606, 13.58552",52.44606,13.58552,here_maps,Mon-Sun: 11:00 - 23:00
4670,Taj Mahal Haus Köpenick,,,italian,Wendenschloßstraße 12 Köpenick 12559 Berlin,Wendenschloßstraße 12,12559.0,Köpenick,"52.44759, 13.59188",52.44759,13.59188,here_maps,Mon-Sun: 11:00 - 22:00
4671,Tasty Waffle,,,generic,Mahlsdorfer Straße 97E Köpenick 12555 Berlin,Mahlsdorfer Straße 97E,12555.0,Köpenick,"52.46229, 13.58212",52.46229,13.58212,here_maps,Mon-Fri: 07:00 - 21:00 Sat: 11:00 - 17:00 Sun: 11:00 - 18:00
4672,Café Hdjk,,,generic,Seelenbinderstraße 54 Köpenick 12555 Berlin,Seelenbinderstraße 54,12555.0,Köpenick,"52.45521, 13.58288",52.45521,13.58288,here_maps,
4673,TSV Eiche Köpenick,,,generic,Wendenschloßstraße 6 Köpenick 12559 Berlin,Wendenschloßstraße 6,12559.0,Köpenick,"52.44857, 13.59291",52.44857,13.59291,here_maps,
4674,Aao Ji,,,asian,Wendenschloßstraße 12 Köpenick 12559 Berlin,Wendenschloßstraße 12,12559.0,Köpenick,"52.44759, 13.59188",52.44759,13.59188,here_maps,Mon-Sun: 11:30 - 23:00
4675,El Loco,,,american,Freiheit 5 Köpenick 12555 Berlin,Freiheit 5,12555.0,Köpenick,"52.44732, 13.57702",52.44732,13.57702,here_maps,Mon-Sun: 16:00 - 21:00
4676,Gaststatte Vereinsheim Erpetal,,,european,Duftgeranienweg 40 Friedrichshagen 12587 Berlin,Duftgeranienweg 40,12587.0,Friedrichshagen,"52.460007, 13.611314",52.460007,13.611314,here_maps,Wed-Fri: 17:00 - 22:00 Sat: 11:00 - 23:00 Sun: 09:00 - 22:00
4677,Domino's Pizza,,,italian,Puchanstraße 22 Köpenick 12555 Berlin,Puchanstraße 22,12555.0,Köpenick,"52.45415, 13.57784",52.45415,13.57784,here_maps,Mon-Sun: 11:00 - 23:00
4678,Hippokrates,,,mediterranean,Mahlsdorfer Straße 106 Köpenick 12555 Berlin,Mahlsdorfer Straße 106,12555.0,Köpenick,"52.45991, 13.58036",52.45991,13.58036,here_maps,"Mon-Thu, Sun: 12:00 - 23:00 Fri, Sat: 12:00 - 00:00"
4679,Burgerburo,,,fastfood,Bahnhofstraße Köpenick 12555 Berlin,Bahnhofstraße,12555.0,Köpenick,"52.45736, 13.57798",52.45736,13.57798,here_maps,Mon-Sun: 10:00 - 22:00
4680,Mykonos,,,greek,Wendenschloßstraße 43 Köpenick 12559 Berlin,Wendenschloßstraße 43,12559.0,Köpenick,"52.44434, 13.58531",52.44434,13.58531,here_maps,Mon-Sun: 12:00 - 23:59
4681,Viet Duc,,,asian,Bahnhofstraße 1 Köpenick 12555 Berlin,Bahnhofstraße 1,12555.0,Köpenick,"52.45302, 13.57486",52.45302,13.57486,here_maps,Tue-Sun: 11:00 - 22:00
4682,Tandoori Mahal,,,generic,Amtsstraße 5 Köpenick 12555 Berlin,Amtsstraße 5,12555.0,Köpenick,"52.4441, 13.57957",52.4441,13.57957,here_maps,Mon-Sun: 11:30 - 23:00
4683,Nordsee,,,seafood,Bahnhofstraße 33 Köpenick 12555 Berlin,Bahnhofstraße 33,12555.0,Köpenick,"52.45846, 13.57895",52.45846,13.57895,here_maps,
4684,Amtsfeld,,,generic,PabloNerudaStraße 3 Köpenick 12559 Berlin,PabloNerudaStraße 3,12559.0,Köpenick,"52.4413, 13.58743",52.4413,13.58743,here_maps,
4685,Waschhaus Alt-Köpenick,,,european,Katzengraben 19 Köpenick 12555 Berlin,Katzengraben 19,12555.0,Köpenick,"52.4459, 13.5795",52.4459,13.5795,here_maps,"Wed-Fri: 17:00 - 00:00, 17:00 - 00:00 Sat, Sun: 11:00 - 00:00, 11:00 - 00:00"
4686,Mia Mambo Döner,,,middle eastern,Wendenschloßstraße 37 Köpenick 12559 Berlin,Wendenschloßstraße 37,12559.0,Köpenick,"52.44475, 13.58639",52.44475,13.58639,here_maps,
4687,Isaja,,,fastfood,Borgmannstraße 5 Köpenick 12555 Berlin,Borgmannstraße 5,12555.0,Köpenick,"52.45686, 13.58085",52.45686,13.58085,here_maps,"Mon-Thu, Sun: 11:00 - 19:00 Fri, Sat: 11:00 - 21:00"
4688,Hauptmann von Koepenick,,,european,Mahlsdorfer Straße 1 Köpenick 12555 Berlin,Mahlsdorfer Straße 1,12555.0,Köpenick,"52.45919, 13.58025",52.45919,13.58025,here_maps,"Mon-Thu, Sun: 08:00 - 13:00 Fri, Sat: 08:00 - 14:00"
4689,Bistro 2000-Cafe,,,generic,Wendenschloßstraße 49 Köpenick 12559 Berlin,Wendenschloßstraße 49,12559.0,Köpenick,"52.44364, 13.58396",52.44364,13.58396,here_maps,
4690,Restaurant Sandmann,,,european,Parrisiusstraße 19 Köpenick 12555 Berlin,Parrisiusstraße 19,12555.0,Köpenick,"52.45676, 13.58098",52.45676,13.58098,here_maps,"Mon-Thu, Sat, Sun: 10:00 - 22:00 Fri: 10:00 - 23:00"
4691,Kinzer Krug,,,european,Bahnhofstraße 7 Köpenick 12555 Berlin,Bahnhofstraße 7,12555.0,Köpenick,"52.45473, 13.57666",52.45473,13.57666,here_maps,
4692,Rodos,,,generic,Bahnhofstraße Köpenick 12555 Berlin,Bahnhofstraße,12555.0,Köpenick,"52.458248, 13.578168",52.458248,13.578168,here_maps,
4693,Lehmofen,,,asian,Freiheit 12 Köpenick 12555 Berlin,Freiheit 12,12555.0,Köpenick,"52.44748, 13.57816",52.44748,13.57816,here_maps,"Mon-Thu: 12:00 - 12:00 Fri, Sat: 12:00 - 13:00 Sun: 10:00 - 12:00"
4694,Pizza Pasta,,,italian,Bahnhofstraße 33 Köpenick 12555 Berlin,Bahnhofstraße 33,12555.0,Köpenick,"52.45846, 13.57895",52.45846,13.57895,here_maps,
4695,Tinh Co,,,asian,Bahnhofstraße 7 Köpenick 12555 Berlin,Bahnhofstraße 7,12555.0,Köpenick,"52.45473, 13.57666",52.45473,13.57666,here_maps,"Mon-Fri: 11:00 - 23:00 Sat, Sun: 12:00 - 23:00"
4696,Segafredo Espresso-Bar,,,generic,Bahnhofstraße 33 Köpenick 12555 Berlin,Bahnhofstraße 33,12555.0,Köpenick,"52.45846, 13.57895",52.45846,13.57895,here_maps,Mon-Sat: 10:00 - 20:00
4697,Kombüse,,,european,Freiheit 5 Köpenick 12555 Berlin,Freiheit 5,12555.0,Köpenick,"52.44732, 13.57702",52.44732,13.57702,here_maps,
4698,Dehning Heideschlachter,,,generic,Bahnhofstraße Köpenick 12555 Berlin,Bahnhofstraße,12555.0,Köpenick,"52.458119, 13.578409",52.458119,13.578409,here_maps,
4699,Peps Kaffee,,,breakfast/dessert,Kirchstraße 1 Köpenick 12555 Berlin,Kirchstraße 1,12555.0,Köpenick,"52.44692, 13.57617",52.44692,13.57617,here_maps,"Tue-Fri: 08:00 - 16:30 Sat, Sun: 09:00 - 16:30"
4700,El Tinto,,,mediterranean,Kirchstraße 1 Köpenick 12555 Berlin,Kirchstraße 1,12555.0,Köpenick,"52.44692, 13.57617",52.44692,13.57617,here_maps,Mon-Sun: 17:00 - 22:00
4701,Sapori di Sicilia,,,italian,Freiheit 11 Köpenick 12555 Berlin,Freiheit 11,12555.0,Köpenick,"52.44756, 13.57878",52.44756,13.57878,here_maps,
4702,China Bistro Thang Long,,,generic,Köpenick 12555 Berlin,,,,"52.457882, 13.576605",52.457882,13.576605,here_maps,
4703,Presto,,,generic,Seelenbinderstraße 23 Köpenick 12555 Berlin,Seelenbinderstraße 23,12555.0,Köpenick,"52.45579, 13.5784",52.45579,13.5784,here_maps,
4704,Milchkaffee,,,european,Kirchstraße 5 Köpenick 12555 Berlin,Kirchstraße 5,12555.0,Köpenick,"52.44614, 13.57639",52.44614,13.57639,here_maps,Tue-Sat: 09:00 - 18:00 Sun: 10:00 - 18:00
4705,Eat Me!,,,asian,Bahnhofstraße Köpenick 12555 Berlin,Bahnhofstraße,12555.0,Köpenick,"52.458044, 13.578523",52.458044,13.578523,here_maps,
4706,Bistro Bonjour,,,generic,Köpenick 12555 Berlin,,,,"52.458552, 13.576368",52.458552,13.576368,here_maps,
4707,Faltin's Biergarten,,,generic,Kaulsdorfer Straße 293 Köpenick 12555 Berlin,Kaulsdorfer Straße 293,12555.0,Köpenick,"52.462, 13.57761",52.462,13.57761,here_maps,
4708,Shene Huo,,,generic,Lüdersstraße 16 Köpenick 12555 Berlin,Lüdersstraße 16,12555.0,Köpenick,"52.44646, 13.57803",52.44646,13.57803,here_maps,
4709,Center Grill,,,generic,Bahnhofstraße 33 Köpenick 12555 Berlin,Bahnhofstraße 33,12555.0,Köpenick,"52.45846, 13.57895",52.45846,13.57895,here_maps,Mon-Sat: 09:00 - 20:00
4710,Restaurantschiff 'Ars Vivendi',,,seafood,Freiheit 15 Köpenick 12555 Berlin,Freiheit 15,12555.0,Köpenick,"52.44757, 13.57687",52.44757,13.57687,here_maps,Mon-Fri: 09:30 - 00:00 Sat: 18:00 - 00:00
4711,Die Feinschmecker,,,european,Bahnhofstraße 18 Köpenick 12555 Berlin,Bahnhofstraße 18,12555.0,Köpenick,"52.4569, 13.5782",52.4569,13.5782,here_maps,
4712,Aao Ji,,,asian,AltKöpenick 1 Köpenick 12555 Berlin,AltKöpenick 1,12555.0,Köpenick,"52.44781, 13.57559",52.44781,13.57559,here_maps,Mon-Sun: 11:30 - 23:00
4713,Döner Box Köpenick,,,middle eastern,Bahnhofstraße 19 Köpenick 12555 Berlin,Bahnhofstraße 19,12555.0,Köpenick,"52.4573, 13.57851",52.4573,13.57851,here_maps,
4714,Asia Snack,,,generic,Bahnhofstraße 33 Köpenick 12555 Berlin,Bahnhofstraße 33,12555.0,Köpenick,"52.45846, 13.57895",52.45846,13.57895,here_maps,Mon-Sat: 10:00 - 20:00
4715,Mangococktailbar,,,generic,Wendenschloßstraße 41 Köpenick 12559 Berlin,Wendenschloßstraße 41,12559.0,Köpenick,"52.44459, 13.58596",52.44459,13.58596,here_maps,
4716,Pizza Piccolo,,,generic,Freiheit 2 Köpenick 12555 Berlin,Freiheit 2,12555.0,Köpenick,"52.44735, 13.57632",52.44735,13.57632,here_maps,"Mon-Fri: 11:00 - 22:00 Sat, Sun: 13:00 - 22:00"
4717,Deftig,,,generic,Mandrellaplatz 1 Köpenick 12555 Berlin,Mandrellaplatz 1,12555.0,Köpenick,"52.45574, 13.58075",52.45574,13.58075,here_maps,"Wed, Thu, Sun: 17:00 - 22:00 Fri, Sat: 17:00 - 23:00"
4718,Mr. Kebap,,,middle eastern,Elcknerplatz 6 Köpenick 12555 Berlin,Elcknerplatz 6,12555.0,Köpenick,"52.45811, 13.57989",52.45811,13.57989,here_maps,"Mon-Thu, Sun: 10:00 - 02:00 Fri, Sat: 10:00 - 03:00"
4719,Asia-Thai Bistro,,,asian,PabloNerudaStraße 4 Köpenick 12559 Berlin,PabloNerudaStraße 4,12559.0,Köpenick,"52.44129, 13.58795",52.44129,13.58795,here_maps,Mon-Sat: 10:00 - 20:00
4720,Sonnenkind,,,generic,Jägerstraße 4 Köpenick 12555 Berlin,Jägerstraße 4,12555.0,Köpenick,"52.44588, 13.57787",52.44588,13.57787,here_maps,"Mon, Tue, Thu, Fri: 11:00 - 18:00 Sat: 10:00 - 14:00"
4721,Yammas,,,greek,Bahnhofstraße 39 Köpenick 12555 Berlin,Bahnhofstraße 39,12555.0,Köpenick,"52.45717, 13.57787",52.45717,13.57787,here_maps,
4722,Ventelino Focacceria,,,generic,Bahnhofstraße 5 Köpenick 12555 Berlin,Bahnhofstraße 5,12555.0,Köpenick,"52.45425, 13.57621",52.45425,13.57621,here_maps,
4723,Kebaphaus 49,,,middle eastern,Bahnhofstraße 49 Köpenick 12555 Berlin,Bahnhofstraße 49,12555.0,Köpenick,"52.45538, 13.57661",52.45538,13.57661,here_maps,
4724,Pizzeria Castello,,,generic,Seelenbinderstraße 23 Köpenick 12555 Berlin,Seelenbinderstraße 23,12555.0,Köpenick,"52.45579, 13.5784",52.45579,13.5784,here_maps,Mon-Sun: 11:00 - 23:30
4725,Mexico City,,,mexican,Bahnhofstraße 33 Köpenick 12555 Berlin,Bahnhofstraße 33,12555.0,Köpenick,"52.45846, 13.57895",52.45846,13.57895,here_maps,Mon-Sat: 09:00 - 20:00
4726,Brinki´S Brutzel Bude,,,steak,Freiheit 15 Köpenick 12555 Berlin,Freiheit 15,12555.0,Köpenick,"52.44757, 13.57687",52.44757,13.57687,here_maps,
4727,Pizzaplanet,,,italian,Wendenschloßstraße 41 Köpenick 12559 Berlin,Wendenschloßstraße 41,12559.0,Köpenick,"52.44459, 13.58596",52.44459,13.58596,here_maps,"Mon-Fri: 17:00 - 22:30 Sat, Sun: 14:00 - 22:30"
4728,Mone's Kleiner Treffpunkt,,,generic,Gartenfelder Straße 58 Haselhorst 13599 Berlin,Gartenfelder Straße 58,13599.0,Haselhorst,"52.54482, 13.24615",52.54482,13.24615,here_maps,
4729,Asia Snack,,,asian,Gartenfelder Straße 87 Haselhorst 13599 Berlin,Gartenfelder Straße 87,13599.0,Haselhorst,"52.54301, 13.24074",52.54301,13.24074,here_maps,
4730,Mila Bistro Asia Cuisine,,,generic,Gartenfelder Straße 109 Haselhorst 13599 Berlin,Gartenfelder Straße 109,13599.0,Haselhorst,"52.54243, 13.2386",52.54243,13.2386,here_maps,
4731,Ital Snack,,,european,Gartenfelder Straße 105 Haselhorst 13599 Berlin,Gartenfelder Straße 105,13599.0,Haselhorst,"52.54259, 13.23921",52.54259,13.23921,here_maps,Tue-Sun: 11:00 - 23:00
4732,Costa Rica,,,steak,Simonring 9 Haselhorst 13599 Berlin,Simonring 9,13599.0,Haselhorst,"52.54169, 13.23889",52.54169,13.23889,here_maps,Mon-Sun: 11:30 - 23:59
4733,Restaurant Vitello,,,steak,Simonring 9 Haselhorst 13599 Berlin,Simonring 9,13599.0,Haselhorst,"52.54169, 13.23889",52.54169,13.23889,here_maps,
4734,Kantine im Finanzamt Spandau,,,generic,Nonnendammallee 15 Haselhorst 13599 Berlin,Nonnendammallee 15,13599.0,Haselhorst,"52.53839, 13.23737",52.53839,13.23737,here_maps,
4735,Mali Raj,,,international,Gartenfelder Straße 119 Haselhorst 13599 Berlin,Gartenfelder Straße 119,13599.0,Haselhorst,"52.54187, 13.23665",52.54187,13.23665,here_maps,"Mon, Wed-Sun: 12:00 - 22:00"
4736,Milano Restaurant Pizza,,,italian,Haselhorster Damm 3 Haselhorst 13599 Berlin,Haselhorster Damm 3,13599.0,Haselhorst,"52.54319, 13.23906",52.54319,13.23906,here_maps,Mon-Sun: 11:00 - 23:00
4737,BURGER KING,,,generic,Paulsternstraße 16 Siemensstadt 13629 Berlin,Paulsternstraße 16,13629.0,Siemensstadt,"52.53994, 13.2486",52.53994,13.2486,here_maps,Mon-Sun: 09:00 - 23:00
4738,Lemongras,,,asian,Gartenfelder Straße 109 Haselhorst 13599 Berlin,Gartenfelder Straße 109,13599.0,Haselhorst,"52.54243, 13.2386",52.54243,13.2386,here_maps,
4739,Die Ecke,,,mediterranean,Gartenfelder Straße 92 Haselhorst 13599 Berlin,Gartenfelder Straße 92,13599.0,Haselhorst,"52.54321, 13.24039",52.54321,13.24039,here_maps,"Mon, Wed-Sun: 09:00 - 22:00"
4740,Metro Deutschland,,,breakfast/dessert,Nonnendammallee 135 Haselhorst 13599 Berlin,Nonnendammallee 135,13599.0,Haselhorst,"52.53978, 13.24533",52.53978,13.24533,here_maps,Mon-Fri: 07:00 - 22:00 Sat: 07:00 - 20:00
4741,Maximilian,,,european,Am Juliusturm 13 Haselhorst 13599 Berlin,Am Juliusturm 13,13599.0,Haselhorst,"52.53769, 13.22884",52.53769,13.22884,here_maps,Mon-Fri: 08:30 - 19:00
4742,Schlemmerparadies,,,european,Am Juliusturm 13 Haselhorst 13599 Berlin,Am Juliusturm 13,13599.0,Haselhorst,"52.53769, 13.22884",52.53769,13.22884,here_maps,Mon-Fri: 08:30 - 20:00 Sat: 11:00 - 18:00
4743,Rödi Pizza-Pasta-Döner,,,middle eastern,Daumstraße 3 Haselhorst 13599 Berlin,Daumstraße 3,13599.0,Haselhorst,"52.5399, 13.23181",52.5399,13.23181,here_maps,"Mon-Fri: 10:00 - 23:30 Sat, Sun: 10:30 - 23:30"
4744,Pier36eins,,,generic,Wassersportallee Grünau 12527 Berlin,Wassersportallee,12527.0,Grünau,"52.41727, 13.58164",52.41727,13.58164,here_maps,Mon-Fri: 08:00 - 16:00 Sat: 11:30 - 16:00 Sun: 11:00 - 15:00
4745,Don Giovanni,,,mediterranean,Wendenschloßstraße 312A Köpenick 12557 Berlin,Wendenschloßstraße 312A,12557.0,Köpenick,"52.42796, 13.5817",52.42796,13.5817,here_maps,Mon-Sun: 11:00 - 12:00
4746,Cafe Liebig,,,european,Regattastraße 158 Grünau 12527 Berlin,Regattastraße 158,12527.0,Grünau,"52.41528, 13.58204",52.41528,13.58204,here_maps,"Tue-Fri: 11:00 - 20:00 Sat, Sun: 10:00 - 20:00"
4747,Hafenbaude,,,european,Müggelbergallee 1A Köpenick 12557 Berlin,Müggelbergallee 1A,12557.0,Köpenick,"52.41859, 13.58719",52.41859,13.58719,here_maps,
4748,Köpenicker Currywurst Ug (Haftungsbeschränkt),,,generic,Wendenschloßstraße 298 Köpenick 12557 Berlin,Wendenschloßstraße 298,12557.0,Köpenick,"52.42869, 13.57885",52.42869,13.57885,here_maps,
4749,Wendenschloss,,,european,Wendenschloßstraße 459 Köpenick 12557 Berlin,Wendenschloßstraße 459,12557.0,Köpenick,"52.4149, 13.59053",52.4149,13.59053,here_maps,
4750,Seidenmatt,,,breakfast/dessert,Regattastraße 105 Grünau 12527 Berlin,Regattastraße 105,12527.0,Grünau,"52.41892, 13.57945",52.41892,13.57945,here_maps,Mon-Fri: 09:00 - 18:00 Sun: 11:30 - 18:00
4751,Pizzeria Dorado,,,italian,Regattastraße 36 Grünau 12527 Berlin,Regattastraße 36,12527.0,Grünau,"52.42478, 13.57476",52.42478,13.57476,here_maps,Tue-Sun: 11:30 - 22:00
4752,Pizzeria Cucina,,,mediterranean,Regattastraße 35 Grünau 12527 Berlin,Regattastraße 35,12527.0,Grünau,"52.42483, 13.57513",52.42483,13.57513,here_maps,
4753,Restaurant Klabautermann,,,european,Niebergallstraße 34 Köpenick 12557 Berlin,Niebergallstraße 34,12557.0,Köpenick,"52.4147, 13.58877",52.4147,13.58877,here_maps,Mon-Sat: 11:00 - 22:00
4754,Restaurant Ambassador-Berlin-Grünau,,,european,Rießerseestraße 2 Grünau 12527 Berlin,Rießerseestraße 2,12527.0,Grünau,"52.41823, 13.58037",52.41823,13.58037,here_maps,Mon-Fri: 07:00 - 22:00 Sat: 08:00 - 22:00 Sun: 08:00 - 18:00
4755,Antalya Grill,,,american,Regattastraße 124 Grünau 12527 Berlin,Regattastraße 124,12527.0,Grünau,"52.41766, 13.58009",52.41766,13.58009,here_maps,Mon-Fri: 09:00 - 21:00 Sat: 10:00 - 20:00 Sun: 10:00 - 21:00
4756,Pahl,,,european,Rießerseestraße 2 Grünau 12527 Berlin,Rießerseestraße 2,12527.0,Grünau,"52.41823, 13.58037",52.41823,13.58037,here_maps,
4757,Teterra und Trompke Gb,,,generic,Schönwalder Allee 22 Hakenfelde 13587 Berlin,Schönwalder Allee 22,13587.0,Hakenfelde,"52.56666, 13.19323",52.56666,13.19323,here_maps,
4758,Restaurant Kastaniengarten,,,european,Schönwalder Allee 26 Hakenfelde 13587 Berlin,Schönwalder Allee 26,13587.0,Hakenfelde,"52.56769, 13.19244",52.56769,13.19244,here_maps,Mon-Sun: 12:00 - 22:00
4759,Das Berliner Frühstück,,,breakfast/dessert,Südostallee 169 Johannisthal 12487 Berlin,Südostallee 169,12487.0,Johannisthal,"52.45551, 13.5033",52.45551,13.5033,here_maps,
4760,Narli,,,middle eastern,Schnellerstraße 21 Niederschöneweide 12439 Berlin,Schnellerstraße 21,12439.0,Niederschöneweide,"52.45642, 13.50922",52.45642,13.50922,here_maps,"Mon-Thu: 10:00 - 20:00 Fri, Sat: 10:00 - 22:00"
4761,Taj Mahal India,,,asian,Schnellerstraße 128 Niederschöneweide 12439 Berlin,Schnellerstraße 128,12439.0,Niederschöneweide,"52.45655, 13.51051",52.45655,13.51051,here_maps,Mon-Sun: 11:30 - 23:30
4762,Tandoor House,,,asian,Spreestraße 27 Niederschöneweide 12439 Berlin,Spreestraße 27,12439.0,Niederschöneweide,"52.45649, 13.51118",52.45649,13.51118,here_maps,Mon-Sun: 12:00 - 21:30
4763,KFC,,,snacks,Schnellerstraße 18A Niederschöneweide 12439 Berlin,Schnellerstraße 18A,12439.0,Niederschöneweide,"52.46082, 13.50299",52.46082,13.50299,here_maps,"Mon-Thu, Sun: 11:00 - 23:00 Fri, Sat: 11:00 - 23:59"
4764,Il Nuovo Berlin,,,european,Baumschulenstraße 69 Baumschulenweg 12437 Berlin,Baumschulenstraße 69,12437.0,Baumschulenweg,"52.46248, 13.48302",52.46248,13.48302,here_maps,Mon-Sun: 12:00 - 23:00
4765,Asiagourmet,,,asian,Schnellerstraße 21 Niederschöneweide 12439 Berlin,Schnellerstraße 21,12439.0,Niederschöneweide,"52.45642, 13.50922",52.45642,13.50922,here_maps,
4766,Balla Balla,,,european,Spreestraße 1 Niederschöneweide 12439 Berlin,Spreestraße 1,12439.0,Niederschöneweide,"52.45639, 13.5115",52.45639,13.5115,here_maps,Mon-Sun: 06:00 - 06:00
4767,Spezialcafé,,,european,Brückenstraße 7 Niederschöneweide 12439 Berlin,Brückenstraße 7,12439.0,Niederschöneweide,"52.45772, 13.51146",52.45772,13.51146,here_maps,
4768,Funa Sushi,,,asian,Brückenstraße 27 Niederschöneweide 12439 Berlin,Brückenstraße 27,12439.0,Niederschöneweide,"52.4575, 13.51079",52.4575,13.51079,here_maps,"Mon-Thu, Sun: 11:00 - 22:45 Fri, Sat: 11:00 - 23:45"
4769,Original Ketwurst,,,european,Schnellerstraße 21 Niederschöneweide 12439 Berlin,Schnellerstraße 21,12439.0,Niederschöneweide,"52.45642, 13.50922",52.45642,13.50922,here_maps,Mon-Sat: 10:00 - 20:00
