circle_id,kmradius,Unnamed: 0,restaurant_name,avg_review_score,reviews,minimum_order_value,delivery_fee,pricyness,avg_delivery_time,type_of_cuisine,address,street,zip_code,city_name,coordinates,latitude,longitude,database,distance_to_circle_center
6,2,2859,Nea Politia,9.6,246.0,40.0,0.0,0.0,40.0,mediterranean,"Lieselotte-Berger-Platz 4, 12353.0, Berlin",Lieselotte-Berger-Platz 4,12353.0,Berlin,"52.4036729,13.5061048",52.4036729,13.5061048,lieferando,1.1729196115318714
6,2,2860,Ristorante La Merita,8.2,474.0,15.0,0.0,1090.0,35.0,italian,"Waltersdorfer Chaussee 122, 12353.0, Berlin",Waltersdorfer Chaussee 122,12353.0,Berlin,"52.4069029,13.5075558",52.4069029,13.5075558,lieferando,1.5422949012269311
6,2,2862,Domino's Pizza,9.0,154.0,7.9,0.0,0.0,25.0,italian,"Waltersdorfer Chaussee 174, 12355.0, Berlin",Waltersdorfer Chaussee 174,12355.0,Berlin,"52.4028628,13.511513",52.4028628,13.511513,lieferando,1.2963216300589655
6,2,2901,Asos Grill,8.8,46.0,10.0,0.0,747.0,30.0,american,"Ortolfstraße 206A, 12524.0, Berlin",Ortolfstraße 206A,12524.0,Berlin,"52.4025915,13.5259293",52.4025915,13.5259293,lieferando,2.061811971663047
7,2,2845,Tony's Fresh,9.0,547.0,35.0,0.0,756.0,40.0,italian,"Ortolfstraße 206A, 12351.0, Berlin",Ortolfstraße 206A,12351.0,Berlin,"52.4025915,13.5259293",52.4025915,13.5259293,lieferando,1.8463977043507538
7,2,2848,Fero's Pizzeria,8.2,8010.0,30.0,0.0,1302.0,40.0,italian,"Schwalbenweg 7, 12351.0, Schönefeld",Schwalbenweg 7,12351.0,Schönefeld,"52.3972775,13.5339135",52.3972775,13.5339135,lieferando,1.1000911299641865
7,2,2850,Istanbul Grill,7.4,937.0,20.0,1.5,688.0,60.0,italian,"Schönefelder Chaussee 235, 12351.0, Berlin",Schönefelder Chaussee 235,12351.0,Berlin,"52.4030499,13.52441",52.4030499,13.52441,lieferando,1.961335742528583
7,2,2851,Pizzeria Da Latto,8.6,495.0,35.0,2.5,1286.0,40.0,italian,"Coloniaallee 13, 12351.0, Berlin",Coloniaallee 13,12351.0,Berlin,"52.4037234,13.5428453",52.4037234,13.5428453,lieferando,1.159045762628433
7,2,2901,Asos Grill,8.8,46.0,10.0,0.0,747.0,30.0,american,"Ortolfstraße 206A, 12524.0, Berlin",Ortolfstraße 206A,12524.0,Berlin,"52.4025915,13.5259293",52.4025915,13.5259293,lieferando,1.8463977043507538
7,2,2902,Domino's Pizza,7.6,1915.0,9.9,0.0,979.0,30.0,italian,"Am Falkenberg 108, 12524.0, Berlin",Am Falkenberg 108,12524.0,Berlin,"52.41309,13.56435",52.41309,13.56435,lieferando,2.3556149440731033
8,2,3285,Thai Hang Bistro,9.6,1035.0,13.0,0.0,820.0,35.0,asian,"Hohenzollernplatz 7-8, 14109.0, Berlin",Hohenzollernplatz 7-8,14109.0,Berlin,"52.4306318,13.1936009",52.4306318,13.1936009,lieferando,0.31123508312180986
8,2,3286,Call a Pizza,7.8,2874.0,10.0,0.0,1371.0,40.0,italian,"Prinz-Friedrich-Leopold-Str. 2, 14109.0, Berlin",Prinz-Friedrich-Leopold-Str. 2,14109.0,Berlin,"52.43056,13.19515",52.43056,13.19515,lieferando,0.2059292897818659
8,2,3287,Mi Chola,8.8,106.0,15.0,3.9,1374.0,55.0,mexican,"Hohenzollernplatz 7, 14109.0, Berlin",Hohenzollernplatz 7,14109.0,Berlin,"52.4305228,13.1940888",52.4305228,13.1940888,lieferando,0.2767554364151439
8,2,3288,Bellami Burger,8.4,631.0,15.0,2.0,700.0,40.0,american,"Potsdamer Chaussee 34b, 14109.0, Berlin",Potsdamer Chaussee 34b,14109.0,Berlin,"52.42719,13.2119399",52.42719,13.2119399,lieferando,0.9985220863282303
8,2,3289,Fansipan Restaurant,8.2,1263.0,14.9,0.0,1132.0,30.0,asian,"Potsdamer Chaussee 35e, 14109.0, Berlin",Potsdamer Chaussee 35e,14109.0,Berlin,"52.4262675,13.2092391",52.4262675,13.2092391,lieferando,0.87506154695401
8,2,3290,Eiscafé Paolella,9.2,45.0,10.0,0.0,892.0,30.0,italian,"Steinweg 9, 14109.0, Kleinmachnow",Steinweg 9,14109.0,Kleinmachnow,"52.412544,13.2124241",52.412544,13.2124241,lieferando,2.1954759747221337
8,2,3307,Rohlax Sushi,8.0,11.0,15.0,0.0,0.0,55.0,asian,"Potsdamer Chaussee 34b, 14109.0, Berlin",Potsdamer Chaussee 34b,14109.0,Berlin,"52.42719,13.2119399",52.42719,13.2119399,lieferando,0.9985220863282303
8,2,3310,K.bap Wannsee,9.4,114.0,17.8,2.0,833.0,30.0,middle eastern,"Kronprinzessinnenweg 252, 14109.0, Berlin",Kronprinzessinnenweg 252,14109.0,Berlin,"52.4213768,13.1783076",52.4213768,13.1783076,lieferando,1.6701507943752112
8,2,3311,Gastronomie im Potsdamer Yachtclub,9.6,42.0,25.0,0.0,0.0,25.0,american,"Königstraße 3a, 14109.0, Berlin",Königstraße 3a,14109.0,Berlin,"52.4211301,13.1699359",52.4211301,13.1699359,lieferando,2.168957874121952
8,2,3312,No. 8 Burger,9.8,125.0,15.0,0.0,0.0,30.0,american,"Hohenzollernplatz 8, 14109.0, Berlin",Hohenzollernplatz 8,14109.0,Berlin,"52.4305338,13.1935385",52.4305338,13.1935385,lieferando,0.3140889815988679
8,2,3313,Pizzeria N1 Berlin,9.8,406.0,19.0,1.5,1199.0,30.0,italian,"Hohenzollernplatz 7-8, 14109.0, Berlin",Hohenzollernplatz 7-8,14109.0,Berlin,"52.4306318,13.1936009",52.4306318,13.1936009,lieferando,0.31123508312180986
8,2,3314,Trattoria Sole di Sicilia,9.4,84.0,20.0,0.0,0.0,25.0,italian,"Spanische Allee 112, 14109.0, Berlin",Spanische Allee 112,14109.0,Berlin,"52.434277,13.198525",52.434277,13.198525,lieferando,0.4507835404629072
9,2,2359,Asado Steakhaus,8.4,261.0,35.0,1.0,0.0,50.0,american,"Potsdamer Chaussee 8, 10709.0, Berlin",Potsdamer Chaussee 8,10709.0,Berlin,"52.4326758,13.2359577",52.4326758,13.2359577,lieferando,0.881210720951412
9,2,2768,Sushi Yana,9.2,5007.0,15.0,0.0,1229.0,30.0,asian,"Berliner Straße 67, 12163.0, Berlin",Berliner Straße 67,12163.0,Berlin,"52.4398938,13.2751899",52.4398938,13.2751899,lieferando,2.122398067229718
9,2,2769,Crispy's,8.2,612.0,17.5,0.0,1229.0,40.0,american,"Teltower Damm 19, 12163.0, Berlin",Teltower Damm 19,12163.0,Berlin,"52.4331349,13.2598333",52.4331349,13.2598333,lieferando,0.849434055323796
9,2,2774,Asia Sushi MJ,6.0,2741.0,15.0,0.0,806.0,40.0,asian,"Teltower Damm 38, 12163.0, Berlin",Teltower Damm 38,12163.0,Berlin,"52.43054,13.25916",52.43054,13.25916,lieferando,0.7406844364491993
9,2,2780,Burgerzimmer,8.0,2176.0,14.0,0.0,974.0,60.0,american,"Berliner Straße 8a, 12165.0, Berlin",Berliner Straße 8a,12165.0,Berlin,"52.4348125,13.2628302",52.4348125,13.2628302,lieferando,1.1129896417231315
9,2,2781,Sumak Imbiss,9.2,713.0,14.99,0.0,700.0,40.0,american,"Teltower Damm 35, 12165.0, Berlin",Teltower Damm 35,12165.0,Berlin,"52.4315941,13.2596133",52.4315941,13.2596133,lieferando,0.7854577200111048
9,2,2792,Sushi For You,8.8,17.0,8.0,0.0,0.0,40.0,asian,"Karl-Marx-Straße 20, 12203.0, Kleinmachnow",Karl-Marx-Straße 20,12203.0,Kleinmachnow,"52.4167943,13.2258964",52.4167943,13.2258964,lieferando,2.134318470020762
9,2,2795,Restaurant Si,8.0,852.0,14.5,0.0,950.0,40.0,italian,"Fischerhüttenstraße 45, 12203.0, Berlin",Fischerhüttenstraße 45,12203.0,Berlin,"52.43873,13.24965",52.43873,13.24965,lieferando,0.950059596534704
9,2,2796,Dream'z Kebab,9.6,542.0,20.0,0.0,746.0,40.0,middle eastern,"Mexikoplatz 1, 12203.0, Berlin",Mexikoplatz 1,12203.0,Berlin,"52.4374113,13.2323769",52.4374113,13.2323769,lieferando,1.344679061093427
9,2,2800,La Gondola Due,9.2,59.0,50.0,4.0,0.0,90.0,italian,"Beerenstraße 57, 12203.0, Berlin",Beerenstraße 57,12203.0,Berlin,"52.4377107,13.2335779",52.4377107,13.2335779,lieferando,1.3009386086309236
9,2,2801,Subway,6.0,300.0,15.0,3.0,721.0,55.0,healthy,"Potsdamer Str. 11, 12203.0, Berlin",Potsdamer Str. 11,12203.0,Berlin,"52.4333108,13.2428949",52.4333108,13.2428949,lieferando,0.5015323170557259
9,2,2802,funkybowl,10.0,719.0,12.0,0.0,963.0,25.0,vegetarian or vegan,"Teltower Damm 33, 12205.0, Berlin",Teltower Damm 33,12205.0,Berlin,"52.4319438,13.2593326",52.4319438,13.2593326,lieferando,0.7753544852977938
9,2,2804,Fatica Lieferservice,7.8,360.0,10.0,2.0,937.0,30.0,italian,"Potsdamer Str. 26, 12205.0, Berlin",Potsdamer Str. 26,12205.0,Berlin,"52.4341208,13.247278",52.4341208,13.247278,lieferando,0.4379569328660775
9,2,2805,Bobsek Burger Zehlendorf,9.6,148.0,12.0,0.0,0.0,30.0,american,"Teltower Damm 38, 12205.0, Berlin",Teltower Damm 38,12205.0,Berlin,"52.4306477,13.259182",52.4306477,13.259182,lieferando,0.7428261732931539
9,2,2806,Susido Berlin Zehlendorf,9.8,625.0,25.0,0.0,1208.0,30.0,asian,"Teltower Damm 26, 12205.0, Berlin",Teltower Damm 26,12205.0,Berlin,"52.4322082,13.2584988",52.4322082,13.2584988,lieferando,0.7288361315333707
9,2,2808,Bamboo Original asiatische Küche,9.6,946.0,29.0,0.0,1115.0,30.0,asian,"Machnower Straße 23, 12205.0, Berlin",Machnower Straße 23,12205.0,Berlin,"52.4288696,13.2564091",52.4288696,13.2564091,lieferando,0.5732430520365873
9,2,3321,El Tampico,9.8,150.0,15.0,0.0,0.0,30.0,mexican,"Karl-Marx-Straße 20, 14129.0, Kleinmachnow",Karl-Marx-Straße 20,14129.0,Kleinmachnow,"52.4167943,13.2258964",52.4167943,13.2258964,lieferando,2.134318470020762
10,2,94,Dawat Indische Spezialitäten,8.4,5031.0,15.0,0.0,1168.0,40.0,indian,"Celsiusstr. 56, 10115.0, Berlin",Celsiusstr. 56,10115.0,Berlin,"52.412163,13.3125831",52.412163,13.3125831,lieferando,2.229292578945696
10,2,1885,Fancy Grill meets Vegan,7.0,316.0,14.9,1.9,0.0,65.0,american,"Baseler Str. 2-4, 10551.0, Berlin",Baseler Str. 2-4,10551.0,Berlin,"52.44292,13.29467",52.44292,13.29467,lieferando,1.4347568556371748
10,2,2320,Asia Light,9.2,2077.0,35.0,0.0,1232.0,40.0,asian,"Ladenbergstr. 4, 10707.0, Berlin",Ladenbergstr. 4,10707.0,Berlin,"52.4462807,13.2926678",52.4462807,13.2926678,lieferando,1.828249385785659
10,2,2338,Pizza Rosa,7.8,246.0,16.0,0.0,808.0,35.0,italian,"Hindenburgdamm 58b, 10707.0, Berlin",Hindenburgdamm 58b,10707.0,Berlin,"52.4478976,13.3156132",52.4478976,13.3156132,lieferando,2.2865947017385526
10,2,2341,Kretamos,9.2,223.0,25.0,0.0,0.0,40.0,mediterranean,"Gardeschützenweg 68, 10707.0, Berlin",Gardeschützenweg 68,10707.0,Berlin,"52.4467987,13.3063914",52.4467987,13.3063914,lieferando,1.9211341794302363
10,2,2357,Pizza Fiore,8.2,520.0,35.0,2.0,0.0,40.0,italian,"Drakestraße 77, 10709.0, Berlin",Drakestraße 77,10709.0,Berlin,"52.43362,13.30652",52.43362,13.30652,lieferando,0.6667144049223901
10,2,2386,Indian Dream Lieferservice,8.8,5221.0,25.0,1.0,1082.0,40.0,indian,"Hindenburgdamm 57A, 10713.0, Berlin",Hindenburgdamm 57A,10713.0,Berlin,"52.4463232,13.3155582",52.4463232,13.3155582,lieferando,2.1358382596955297
10,2,2387,Sultan,8.6,462.0,30.0,2.0,727.0,40.0,italian,"Ostpreußendamm 79, 10713.0, Berlin",Ostpreußendamm 79,10713.0,Berlin,"52.4184148,13.30514",52.4184148,13.30514,lieferando,1.3919688650452944
10,2,2388,Mérida,7.0,372.0,15.0,0.0,1143.0,60.0,mexican,"Drakestraße 42, 10713.0, Berlin",Drakestraße 42,10713.0,Berlin,"52.4444595,13.2946695",52.4444595,13.2946695,lieferando,1.6036134453855138
10,2,2693,Yogi Haus,9.2,909.0,20.0,0.0,1613.0,40.0,indian,"Lankwitzer Straße 5, 12103.0, Berlin",Lankwitzer Straße 5,12103.0,Berlin,"52.4289456,13.3301076",52.4289456,13.3301076,lieferando,2.1591612714302877
10,2,2699,Asian Deli,8.0,406.0,20.0,0.0,798.0,35.0,asian,"Lankwitzer Straße 19-24, 12103.0, Berlin",Lankwitzer Straße 19-24,12103.0,Berlin,"52.42924,13.3296646",52.42924,13.3296646,lieferando,2.127135947273437
10,2,2710,Pizza Baron,8.8,1382.0,18.0,2.0,835.0,50.0,italian,"Fahrenheitstraße 28, 12105.0, Berlin",Fahrenheitstraße 28,12105.0,Berlin,"52.4133,13.31393",52.4133,13.31393,lieferando,2.1591030205094497
10,2,2712,Cafe Backstage,9.4,228.0,12.0,0.0,0.0,40.0,italian,"Kranoldplatz 4, 12105.0, Berlin",Kranoldplatz 4,12105.0,Berlin,"52.4284409,13.3273004",52.4284409,13.3273004,lieferando,1.9735741519143037
10,2,2749,Tele Pizza,8.4,607.0,7.9,0.0,1077.0,30.0,italian,"Hindenburgdamm 78, 12157.0, Berlin",Hindenburgdamm 78,12157.0,Berlin,"52.4472285,13.3149396",52.4472285,13.3149396,lieferando,2.199192124185266
10,2,2750,Indisches Restaurant Chirag,9.0,964.0,23.0,0.0,1262.0,40.0,indian,"Unter den Eichen 42-43, 12157.0, Berlin",Unter den Eichen 42-43,12157.0,Berlin,"52.4495443,13.3027598",52.4495443,13.3027598,lieferando,2.1689045146427
10,2,2753,Indisches Restaurant Lakshmi,9.2,519.0,15.0,1.5,1135.0,40.0,indian,"Hindenburgdamm 79, 12157.0, Berlin",Hindenburgdamm 79,12157.0,Berlin,"52.4464773,13.3150234",52.4464773,13.3150234,lieferando,2.130754226371279
10,2,2754,Noasushi,9.0,1578.0,10.0,0.0,1272.0,30.0,asian,"Hindenburgdamm 54, 12157.0, Berlin",Hindenburgdamm 54,12157.0,Berlin,"52.44561,13.31605",52.44561,13.31605,lieferando,2.0887693157551466
10,2,2759,Khoi Viet BBQ,7.6,12.0,30.0,0.0,0.0,40.0,asian,"Gardeschützenweg 139, 12157.0, Berlin",Gardeschützenweg 139,12157.0,Berlin,"52.4427454,13.2978062",52.4427454,13.2978062,lieferando,1.3929634177416128
10,2,2761,Baba Döner,8.4,271.0,15.0,0.0,909.0,40.0,middle eastern,"Unter den Eichen 96, 12161.0, Berlin",Unter den Eichen 96,12161.0,Berlin,"52.4452765,13.2933908",52.4452765,13.2933908,lieferando,1.7087312396120151
10,2,2763,Miu Sushi,9.2,849.0,0.0,0.0,1137.0,40.0,asian,"Unter den Eichen 97, 12161.0, Berlin",Unter den Eichen 97,12161.0,Berlin,"52.445669,13.2948393",52.445669,13.2948393,lieferando,1.7349431556693602
10,2,2765,Yoko Sushi,9.0,636.0,0.0,0.0,1228.0,35.0,asian,"Hindenburgdamm 92, 12161.0, Berlin",Hindenburgdamm 92,12161.0,Berlin,"52.443479,13.3153023",52.443479,13.3153023,lieferando,1.8677573075367546
10,2,2767,Restaurant Enzian,7.6,9.0,10.0,2.99,0.0,50.0,italian,"Enzianstraße 5, 12161.0, Berlin",Enzianstraße 5,12161.0,Berlin,"52.447702,13.3055751",52.447702,13.3055751,lieferando,2.0036029386899195
10,2,2768,Sushi Yana,9.2,5007.0,15.0,0.0,1229.0,30.0,asian,"Berliner Straße 67, 12163.0, Berlin",Berliner Straße 67,12163.0,Berlin,"52.4398938,13.2751899",52.4398938,13.2751899,lieferando,1.9117112357650667
10,2,2770,MAI Linh's,7.4,1814.0,25.0,0.0,696.0,50.0,asian,"Osdorferstr. 19, 12163.0, Berlin",Osdorferstr. 19,12163.0,Berlin,"52.41709,13.31411",52.41709,13.31411,lieferando,1.810017038300941
10,2,2771,"Artigiani, das natürliche Eis",9.8,28.0,15.0,0.0,0.0,20.0,breakfast/dessert,"Unter den Eichen 94b, 12163.0, Berlin",Unter den Eichen 94b,12163.0,Berlin,"52.44503,13.29294",52.44503,13.29294,lieferando,1.6883874737854765
10,2,2772,S1 Burger,9.2,790.0,19.9,0.0,725.0,60.0,american,"Hans-Sachs-Straße 4D, 12163.0, Berlin",Hans-Sachs-Straße 4D,12163.0,Berlin,"52.44248,13.29379",52.44248,13.29379,lieferando,1.398894087929173
10,2,2773,San Martin- Argentinisches Steakhouse,8.4,354.0,15.0,0.0,1441.0,45.0,steak,"Habelschwerdter Allee 1, 12163.0, Berlin",Habelschwerdter Allee 1,12163.0,Berlin,"52.4463074,13.2934928",52.4463074,13.2934928,lieferando,1.819962411951233
10,2,2776,Domino's Pizza,7.6,1817.0,7.9,0.0,999.0,40.0,italian,"Hindenburgdamm 3, 12165.0, Berlin",Hindenburgdamm 3,12165.0,Berlin,"52.4322933,13.3109677",52.4322933,13.3109677,lieferando,0.8827848214823613
10,2,2777,Nammi,9.2,1667.0,18.0,0.0,957.0,40.0,asian,"Oberhofer Weg 12, 12165.0, Berlin",Oberhofer Weg 12,12165.0,Berlin,"52.426533,13.3267567",52.426533,13.3267567,lieferando,1.970037886895417
10,2,2778,Madame Dung,9.8,335.0,25.0,2.0,0.0,30.0,asian,"Lindenstraße 27, 12165.0, Berlin",Lindenstraße 27,12165.0,Berlin,"52.4180026,13.3057809",52.4180026,13.3057809,lieferando,1.4498286994354106
10,2,2779,Thai-Nippon Sushi-Bar,8.4,785.0,20.0,1.0,786.0,60.0,asian,"Ostpreußendamm 60, 12165.0, Berlin",Ostpreußendamm 60,12165.0,Berlin,"52.4232653,13.3121793",52.4232653,13.3121793,lieferando,1.2146601434136992
10,2,2784,Zeus,9.8,243.0,40.0,0.0,1283.0,40.0,mediterranean,"Finckensteinallee 62, 12165.0, Berlin",Finckensteinallee 62,12165.0,Berlin,"52.4326465,13.2995946",52.4326465,13.2995946,lieferando,0.27991093238793396
10,2,2785,Schlosspark-Grill,10.0,136.0,0.0,0.0,1591.0,30.0,european,"Bäkestraße 9, 12165.0, Berlin",Bäkestraße 9,12165.0,Berlin,"52.435131,13.313444",52.435131,13.313444,lieferando,1.1572660434347628
10,2,2786,Ristorante Il Mulino,9.2,24.0,0.0,0.0,0.0,30.0,italian,"Adolf-Martens-Straße 2, 12165.0, Berlin",Adolf-Martens-Straße 2,12165.0,Berlin,"52.4437804,13.2932962",52.4437804,13.2932962,lieferando,1.5474416970812181
10,2,2787,Osteria 33,8.6,292.0,20.0,0.0,1082.0,60.0,italian,"Goerzallee 33, 12165.0, Berlin",Goerzallee 33,12165.0,Berlin,"52.4282777,13.3065047",52.4282777,13.3065047,lieferando,0.5905197228599983
10,2,2790,McDonald's®,7.2,1092.0,15.0,0.0,991.0,45.0,american,"Osdorfer Straße 125a, 12167.0, Berlin",Osdorfer Straße 125a,12167.0,Berlin,"52.4198027,13.3131932",52.4198027,13.3131932,lieferando,1.5346504775440108
10,2,2793,Thai by Thai,9.8,171.0,25.0,0.0,864.0,35.0,asian,"Goerzallee 111, 12203.0, Berlin",Goerzallee 111,12203.0,Berlin,"52.4221979,13.299434",52.4221979,13.299434,lieferando,0.8967096689808601
10,2,2794,Thai-Nippon Sushi-Bar,6.2,172.0,15.0,0.0,801.0,75.0,asian,"Goerzallee 183-223, 12203.0, Berlin",Goerzallee 183-223,12203.0,Berlin,"52.4183111,13.2887237",52.4183111,13.2887237,lieferando,1.4819852963804239
10,2,2797,Ristorante il Campo,9.0,1416.0,15.0,0.0,1200.0,30.0,italian,"Feldstraße 1, 12203.0, Berlin",Feldstraße 1,12203.0,Berlin,"52.4155993,13.3038589",52.4155993,13.3038589,lieferando,1.6696842332226873
10,2,2798,China Restaurant Sichuan Gourmet Berlin,8.8,97.0,10.0,2.99,1243.0,30.0,asian,"Osdorfer Str. 124, 12203.0, Berlin",Osdorfer Str. 124,12203.0,Berlin,"52.4189324,13.3135798",52.4189324,13.3135798,lieferando,1.625685530262151
10,2,2799,Thai-Nippon Sushi-Bar,7.6,40.0,0.0,1.99,793.0,30.0,asian,"Goerzallee 189-223, 12203.0, Berlin",Goerzallee 189-223,12203.0,Berlin,"52.4166907,13.2893696",52.4166907,13.2893696,lieferando,1.628219819652302
11,2,1024,Golden Tea Garden,9.4,425.0,60.0,0.0,0.0,50.0,asian,"Leonoren Straße 60, 10117.0, Berlin",Leonoren Straße 60,10117.0,Berlin,"52.4397959,13.3426602",52.4397959,13.3426602,lieferando,1.137860072247232
11,2,2471,Mango Lassi 2 indische Küche,8.6,244.0,30.0,2.0,1053.0,40.0,indian,"Leonorenstraße 60, 10777.0, Berlin",Leonorenstraße 60,10777.0,Berlin,"52.4400096,13.3426445",52.4400096,13.3426445,lieferando,1.16049982278433
11,2,2498,Tonys Pizzeria Ristorante,9.0,436.0,30.0,0.0,0.0,30.0,italian,"Albrechtstraße 80, 10823.0, Berlin",Albrechtstraße 80,10823.0,Berlin,"52.44938,13.33868",52.44938,13.33868,lieferando,2.2345343139480045
11,2,2508,Pizzeria Mamma Rosa,7.8,579.0,0.0,0.0,945.0,40.0,italian,"Steglitzer Damm 40, 10827.0, Berlin",Steglitzer Damm 40,10827.0,Berlin,"52.4503847,13.3421614",52.4503847,13.3421614,lieferando,2.2845400023334674
11,2,2511,Restaurant Duo,8.6,43.0,0.0,1.99,0.0,50.0,italian,"Steglitzer Damm 29, 10827.0, Berlin",Steglitzer Damm 29,10827.0,Berlin,"52.45101,13.34088",52.45101,13.34088,lieferando,2.3705999019808455
11,2,2516,Trattoria Settanta,8.0,66.0,10.0,2.99,941.0,45.0,italian,"Albrechtstraße 70, 10829.0, Berlin",Albrechtstraße 70,10829.0,Berlin,"52.44713,13.3423819",52.44713,13.3423819,lieferando,1.9269623299332646
11,2,2523,Chandi Restaurant,8.4,52.0,10.0,2.99,1247.0,45.0,indian,"Albrechtstraße 52, 10829.0, Berlin",Albrechtstraße 52,10829.0,Berlin,"52.4479118,13.3401699",52.4479118,13.3401699,lieferando,2.0487661547923945
11,2,2661,Yogi Indischer Lieferservice,9.6,2041.0,15.0,0.0,1057.0,30.0,indian,"Kamenzer Damm 31, 12099.0, Berlin",Kamenzer Damm 31,12099.0,Berlin,"52.4342997,13.3582528",52.4342997,13.3582528,lieferando,0.7981605827212449
11,2,2663,Miu Sushi,9.2,122.0,20.0,0.0,0.0,40.0,asian,"Dederingstraße 10, 12099.0, Berlin",Dederingstraße 10,12099.0,Berlin,"52.4354199,13.3724873",52.4354199,13.3724873,lieferando,1.7250419996793414
11,2,2670,Rice and More,9.4,2340.0,24.0,2.0,818.0,40.0,asian,"Großbeerenstr. 51, 12099.0, Berlin",Großbeerenstr. 51,12099.0,Berlin,"52.4345973,13.3785427",52.4345973,13.3785427,lieferando,2.0945675504893395
11,2,2675,Castello,8.2,681.0,15.0,1.0,909.0,45.0,italian,"Lankwitzer Str. 1-2, 12099.0, Berlin",Lankwitzer Str. 1-2,12099.0,Berlin,"52.435279,13.3692745",52.435279,13.3692745,lieferando,1.5150007877260496
11,2,2676,Nuova Roma,8.4,631.0,9.0,0.0,1310.0,40.0,italian,"Großbeerenstr. 49, 12099.0, Berlin",Großbeerenstr. 49,12099.0,Berlin,"52.434902,13.3786534",52.434902,13.3786534,lieferando,2.109976969878811
11,2,2692,La Ronda Steakhaus,8.8,439.0,12.0,0.0,1115.0,50.0,italian,"Steglitzer Damm 90, 12103.0, Berlin",Steglitzer Damm 90,12103.0,Berlin,"52.4491099,13.3523574",52.4491099,13.3523574,lieferando,2.116124167234164
11,2,2693,Yogi Haus,9.2,909.0,20.0,0.0,1613.0,40.0,indian,"Lankwitzer Straße 5, 12103.0, Berlin",Lankwitzer Straße 5,12103.0,Berlin,"52.4289456,13.3301076",52.4289456,13.3301076,lieferando,1.2650061181603625
11,2,2695,Pizza Max,8.4,56.0,0.0,0.0,0.0,40.0,italian,"Buhrowstraße 1, 12103.0, Berlin",Buhrowstraße 1,12103.0,Berlin,"52.4489343,13.352887",52.4489343,13.352887,lieferando,2.1014389767437165
11,2,2697,burgerme,9.2,112.0,0.0,0.0,0.0,25.0,american,"Lankwitzer Straße 4, 12103.0, Berlin",Lankwitzer Straße 4,12103.0,Berlin,"52.4364801,13.3717427",52.4364801,13.3717427,lieferando,1.7215458243244086
11,2,2698,Unser Kebap,8.4,3170.0,13.0,0.0,745.0,40.0,italian,"Albrechtstraße 55, 12103.0, Berlin",Albrechtstraße 55,12103.0,Berlin,"52.4470569,13.3416131",52.4470569,13.3416131,lieferando,1.9311941612590946
11,2,2699,Asian Deli,8.0,406.0,20.0,0.0,798.0,35.0,asian,"Lankwitzer Straße 19-24, 12103.0, Berlin",Lankwitzer Straße 19-24,12103.0,Berlin,"52.42924,13.3296646",52.42924,13.3296646,lieferando,1.2917306301971219
11,2,2701,BrewDog,7.2,152.0,10.0,2.99,918.0,45.0,italian,"Im Marienpark 22-23, 12103.0, Berlin",Im Marienpark 22-23,12103.0,Berlin,"52.4385828,13.3681949",52.4385828,13.3681949,lieferando,1.6253720591807275
11,2,2704,Pizza & Burger Bulls,8.2,1838.0,15.0,0.0,1043.0,40.0,italian,"Kaiser-Wilhelm-Strasse 38, 12105.0, Berlin",Kaiser-Wilhelm-Strasse 38,12105.0,Berlin,"52.4326426,13.3390422",52.4326426,13.3390422,lieferando,0.7023114252979858
11,2,2705,Sushi For You,9.2,4339.0,7.0,0.0,1410.0,50.0,asian,"Marienfelder Allee 24a, 12105.0, Berlin",Marienfelder Allee 24a,12105.0,Berlin,"52.42315,13.37094",52.42315,13.37094,lieferando,1.712731218240983
11,2,2706,Haifa Burger,8.2,1061.0,8.0,0.0,798.0,30.0,american,"Belßstraße 42, 12105.0, Berlin",Belßstraße 42,12105.0,Berlin,"52.427301,13.3665047",52.427301,13.3665047,lieferando,1.2617539843120074
11,2,2708,Dönerbox Lankwitz,9.0,127.0,10.0,2.99,0.0,35.0,middle eastern,"Kaiser-Wilhelm-Straße 76, 12105.0, Berlin",Kaiser-Wilhelm-Straße 76,12105.0,Berlin,"52.4362999,13.3453001",52.4362999,13.3453001,lieferando,0.7111090287629603
11,2,2711,Kebap Club,8.0,1186.0,25.0,0.0,893.0,50.0,italian,"Hildburghauser Strasse 29, 12105.0, Berlin",Hildburghauser Strasse 29,12105.0,Berlin,"52.4132659,13.3536639",52.4132659,13.3536639,lieferando,1.919381394202105
11,2,2712,Cafe Backstage,9.4,228.0,12.0,0.0,0.0,40.0,italian,"Kranoldplatz 4, 12105.0, Berlin",Kranoldplatz 4,12105.0,Berlin,"52.4284409,13.3273004",52.4284409,13.3273004,lieferando,1.4614879746514569
11,2,2716,Ristorante Nuova Masseria,9.2,377.0,25.0,0.0,1203.0,35.0,italian,"Marienfelder Allee 20, 12105.0, Berlin",Marienfelder Allee 20,12105.0,Berlin,"52.42403,13.3716099",52.42403,13.3716099,lieferando,1.7115160539376848
11,2,2717,Feng Yuan,9.0,4688.0,15.0,0.0,851.0,40.0,asian,"Kaiser-Wilhelm-Str. 8, 12105.0, Berlin",Kaiser-Wilhelm-Str. 8,12105.0,Berlin,"52.4304355,13.3343018",52.4304355,13.3343018,lieferando,0.9718271772880219
