,circle_id,kmradius,overlap,center_lat,center_lon,circle_weight
3422,3422,2,50,52.53875775238249,13.423813787476051,438
3423,3423,2,50,52.53875775238249,13.44888976386228,305
3424,3424,2,50,52.53875775238249,13.47396574024851,208
3425,3425,2,50,52.53875775238249,13.499041716634736,124
3426,3426,2,50,52.53875775238249,13.524117693020964,121
3427,3427,2,50,52.53875775238249,13.549193669407192,113
3428,3428,2,50,52.53875775238249,13.574269645793422,91
3429,3429,2,50,52.55684518704163,13.19813,100
3430,3430,2,50,52.55684518704163,13.223205976386229,100
3431,3431,2,50,52.55684518704163,13.248281952772455,34
3432,3432,2,50,52.55684518704163,13.273357929158683,14
3433,3433,2,50,52.55684518704163,13.298433905544911,63
3434,3434,2,50,52.55684518704163,13.32350988193114,142
3435,3435,2,50,52.55684518704163,13.348585858317367,362
3436,3436,2,50,52.55684518704163,13.373661834703595,326
3437,3437,2,50,52.55684518704163,13.398737811089823,420
3438,3438,2,50,52.55684518704163,13.423813787476051,352
3439,3439,2,50,52.55684518704163,13.44888976386228,200
3440,3440,2,50,52.55684518704163,13.47396574024851,164
3441,3441,2,50,52.55684518704163,13.499041716634736,167
3442,3442,2,50,52.55684518704163,13.524117693020964,116
3443,3443,2,50,52.55684518704163,13.549193669407192,87
3444,3444,2,50,52.55684518704163,13.574269645793422,63
3445,3445,2,50,52.574932621700775,13.19813,23
3446,3446,2,50,52.574932621700775,13.223205976386229,23
3447,3447,2,50,52.574932621700775,13.248281952772455,11
3448,3448,2,50,52.574932621700775,13.273357929158683,132
3449,3449,2,50,52.574932621700775,13.298433905544911,178
3450,3450,2,50,52.574932621700775,13.32350988193114,150
3451,3451,2,50,52.574932621700775,13.348585858317367,148
3452,3452,2,50,52.574932621700775,13.373661834703595,188
3453,3453,2,50,52.574932621700775,13.398737811089823,234
3454,3454,2,50,52.574932621700775,13.423813787476051,213
3455,3455,2,50,52.574932621700775,13.44888976386228,42
3456,3456,2,50,52.574932621700775,13.47396574024851,60
3457,3457,2,50,52.574932621700775,13.499041716634736,104
3458,3458,2,50,52.574932621700775,13.524117693020964,91
3459,3459,2,50,52.574932621700775,13.549193669407192,29
3460,3460,2,50,52.574932621700775,13.574269645793422,22
3461,3461,2,50,52.59302005635992,13.19813,20
3462,3462,2,50,52.59302005635992,13.223205976386229,17
3463,3463,2,50,52.59302005635992,13.248281952772455,23
3464,3464,2,50,52.59302005635992,13.273357929158683,141
3465,3465,2,50,52.59302005635992,13.298433905544911,184
3466,3466,2,50,52.59302005635992,13.32350988193114,143
3467,3467,2,50,52.59302005635992,13.348585858317367,135
3468,3468,2,50,52.59302005635992,13.373661834703595,79
3469,3469,2,50,52.59302005635992,13.398737811089823,79
3470,3470,2,50,52.59302005635992,13.423813787476051,61
3471,3471,2,50,52.59302005635992,13.44888976386228,29
3472,3472,2,50,52.59302005635992,13.47396574024851,31
3473,3473,2,50,52.59302005635992,13.499041716634736,10
3474,3474,2,50,52.59302005635992,13.524117693020964,9
3475,3475,2,50,52.59302005635992,13.549193669407192,5
3476,3476,2,50,52.59302005635992,13.574269645793422,6
3477,3477,2,50,52.61110749101906,13.19813,28
3478,3478,2,50,52.61110749101906,13.223205976386229,38
3479,3479,2,50,52.61110749101906,13.248281952772455,10
3480,3480,2,50,52.61110749101906,13.273357929158683,15
3481,3481,2,50,52.61110749101906,13.298433905544911,82
3482,3482,2,50,52.61110749101906,13.32350988193114,127
3483,3483,2,50,52.61110749101906,13.348585858317367,103
3484,3484,2,50,52.61110749101906,13.373661834703595,31
3485,3485,2,50,52.61110749101906,13.398737811089823,17
3486,3486,2,50,52.61110749101906,13.423813787476051,23
3487,3487,2,50,52.61110749101906,13.44888976386228,28
3488,3488,2,50,52.61110749101906,13.47396574024851,29
3489,3489,2,50,52.61110749101906,13.499041716634736,38
3490,3490,2,50,52.61110749101906,13.524117693020964,6
3491,3491,2,50,52.61110749101906,13.549193669407192,6
3492,3492,2,50,52.61110749101906,13.574269645793422,2
3493,3493,2,50,52.629194925678206,13.19813,70
3494,3494,2,50,52.629194925678206,13.223205976386229,59
3495,3495,2,50,52.629194925678206,13.248281952772455,10
3496,3496,2,50,52.629194925678206,13.273357929158683,26
3497,3497,2,50,52.629194925678206,13.298433905544911,90
3498,3498,2,50,52.629194925678206,13.32350988193114,73
3499,3499,2,50,52.629194925678206,13.348585858317367,23
3500,3500,2,50,52.629194925678206,13.373661834703595,18
3501,3501,2,50,52.629194925678206,13.398737811089823,7
3502,3502,2,50,52.629194925678206,13.423813787476051,5
3503,3503,2,50,52.629194925678206,13.44888976386228,0
3504,3504,2,50,52.629194925678206,13.47396574024851,39
3505,3505,2,50,52.629194925678206,13.499041716634736,41
3506,3506,2,50,52.629194925678206,13.524117693020964,16
3507,3507,2,50,52.629194925678206,13.549193669407192,8
3508,3508,2,50,52.629194925678206,13.574269645793422,4
3739,3739,3,50,52.39405827510934,13.19813,55
3740,3740,3,50,52.39405827510934,13.235743964579342,111
3741,3741,3,50,52.39405827510934,13.273357929158683,92
3742,3742,3,50,52.39405827510934,13.310971893738024,44
3743,3743,3,50,52.39405827510934,13.348585858317366,55
3744,3744,3,50,52.39405827510934,13.386199822896709,149
3745,3745,3,50,52.39405827510934,13.423813787476048,146
3746,3746,3,50,52.39405827510934,13.461427752055387,34
3747,3747,3,50,52.39405827510934,13.49904171663473,112
3748,3748,3,50,52.39405827510934,13.536655681214071,98
3749,3749,3,50,52.39405827510934,13.574269645793413,63
3750,3750,3,50,52.42118942709805,13.19813,104
3751,3751,3,50,52.42118942709805,13.235743964579342,268
3752,3752,3,50,52.42118942709805,13.273357929158683,271
3753,3753,3,50,52.42118942709805,13.310971893738024,294
3754,3754,3,50,52.42118942709805,13.348585858317366,271
3755,3755,3,50,52.42118942709805,13.386199822896709,270
3756,3756,3,50,52.42118942709805,13.423813787476048,273
3757,3757,3,50,52.42118942709805,13.461427752055387,308
3758,3758,3,50,52.42118942709805,13.49904171663473,227
3759,3759,3,50,52.42118942709805,13.536655681214071,238
3760,3760,3,50,52.42118942709805,13.574269645793413,242
3761,3761,3,50,52.44832057908676,13.19813,74
3762,3762,3,50,52.44832057908676,13.235743964579342,200
3763,3763,3,50,52.44832057908676,13.273357929158683,341
3764,3764,3,50,52.44832057908676,13.310971893738024,637
3765,3765,3,50,52.44832057908676,13.348585858317366,701
3766,3766,3,50,52.44832057908676,13.386199822896709,374
3767,3767,3,50,52.44832057908676,13.423813787476048,496
3768,3768,3,50,52.44832057908676,13.461427752055387,381
3769,3769,3,50,52.44832057908676,13.49904171663473,289
3770,3770,3,50,52.44832057908676,13.536655681214071,362
3771,3771,3,50,52.44832057908676,13.574269645793413,292
3772,3772,3,50,52.475451731075474,13.19813,27
3773,3773,3,50,52.475451731075474,13.235743964579342,29
3774,3774,3,50,52.475451731075474,13.273357929158683,257
3775,3775,3,50,52.475451731075474,13.310971893738024,741
3776,3776,3,50,52.475451731075474,13.348585858317366,708
3777,3777,3,50,52.475451731075474,13.386199822896709,695
3778,3778,3,50,52.475451731075474,13.423813787476048,766
3779,3779,3,50,52.475451731075474,13.461427752055387,518
3780,3780,3,50,52.475451731075474,13.49904171663473,285
3781,3781,3,50,52.475451731075474,13.536655681214071,240
3782,3782,3,50,52.475451731075474,13.574269645793413,139
3783,3783,3,50,52.502582883064186,13.19813,144
3784,3784,3,50,52.502582883064186,13.235743964579342,124
3785,3785,3,50,52.502582883064186,13.273357929158683,498
3786,3786,3,50,52.502582883064186,13.310971893738024,782
3787,3787,3,50,52.502582883064186,13.348585858317366,772
3788,3788,3,50,52.502582883064186,13.386199822896709,826
3789,3789,3,50,52.502582883064186,13.423813787476048,987
3790,3790,3,50,52.502582883064186,13.461427752055387,797
3791,3791,3,50,52.502582883064186,13.49904171663473,431
3792,3792,3,50,52.502582883064186,13.536655681214071,223
3793,3793,3,50,52.502582883064186,13.574269645793413,121
3794,3794,3,50,52.5297140350529,13.19813,357
3795,3795,3,50,52.5297140350529,13.235743964579342,405
3796,3796,3,50,52.5297140350529,13.273357929158683,436
3797,3797,3,50,52.5297140350529,13.310971893738024,548
3798,3798,3,50,52.5297140350529,13.348585858317366,634
3799,3799,3,50,52.5297140350529,13.386199822896709,847
3800,3800,3,50,52.5297140350529,13.423813787476048,931
3801,3801,3,50,52.5297140350529,13.461427752055387,785
3802,3802,3,50,52.5297140350529,13.49904171663473,364
3803,3803,3,50,52.5297140350529,13.536655681214071,184
3804,3804,3,50,52.5297140350529,13.574269645793413,242
3805,3805,3,50,52.55684518704161,13.19813,268
3806,3806,3,50,52.55684518704161,13.235743964579342,191
3807,3807,3,50,52.55684518704161,13.273357929158683,134
3808,3808,3,50,52.55684518704161,13.310971893738024,258
3809,3809,3,50,52.55684518704161,13.348585858317366,497
3810,3810,3,50,52.55684518704161,13.386199822896709,835
3811,3811,3,50,52.55684518704161,13.423813787476048,777
3812,3812,3,50,52.55684518704161,13.461427752055387,381
3813,3813,3,50,52.55684518704161,13.49904171663473,275
3814,3814,3,50,52.55684518704161,13.536655681214071,225
3815,3815,3,50,52.55684518704161,13.574269645793413,176
3816,3816,3,50,52.58397633903032,13.19813,44
3817,3817,3,50,52.58397633903032,13.235743964579342,49
3818,3818,3,50,52.58397633903032,13.273357929158683,184
3819,3819,3,50,52.58397633903032,13.310971893738024,358
3820,3820,3,50,52.58397633903032,13.348585858317366,303
3821,3821,3,50,52.58397633903032,13.386199822896709,367
3822,3822,3,50,52.58397633903032,13.423813787476048,291
3823,3823,3,50,52.58397633903032,13.461427752055387,99
3824,3824,3,50,52.58397633903032,13.49904171663473,131
3825,3825,3,50,52.58397633903032,13.536655681214071,81
3826,3826,3,50,52.58397633903032,13.574269645793413,32
3827,3827,3,50,52.61110749101904,13.19813,72
3828,3828,3,50,52.61110749101904,13.235743964579342,46
3829,3829,3,50,52.61110749101904,13.273357929158683,182
3830,3830,3,50,52.61110749101904,13.310971893738024,229
3831,3831,3,50,52.61110749101904,13.348585858317366,195
3832,3832,3,50,52.61110749101904,13.386199822896709,91
3833,3833,3,50,52.61110749101904,13.423813787476048,49
3834,3834,3,50,52.61110749101904,13.461427752055387,68
3835,3835,3,50,52.61110749101904,13.49904171663473,53
3836,3836,3,50,52.61110749101904,13.536655681214071,14
3837,3837,3,50,52.61110749101904,13.574269645793413,4
3971,3971,4,50,52.39405827510934,13.19813,106
3972,3972,4,50,52.39405827510934,13.248281952772455,145
3973,3973,4,50,52.39405827510934,13.298433905544911,146
3974,3974,4,50,52.39405827510934,13.348585858317367,145
3975,3975,4,50,52.39405827510934,13.398737811089823,227
3976,3976,4,50,52.39405827510934,13.44888976386228,234
3977,3977,4,50,52.39405827510934,13.499041716634736,205
3978,3978,4,50,52.39405827510934,13.549193669407192,150
3979,3979,4,50,52.430233144427625,13.19813,153
3980,3980,4,50,52.430233144427625,13.248281952772455,423
3981,3981,4,50,52.430233144427625,13.298433905544911,717
3982,3982,4,50,52.430233144427625,13.348585858317367,799
3983,3983,4,50,52.430233144427625,13.398737811089823,626
3984,3984,4,50,52.430233144427625,13.44888976386228,518
3985,3985,4,50,52.430233144427625,13.499041716634736,540
3986,3986,4,50,52.430233144427625,13.549193669407192,530
3987,3987,4,50,52.46640801374591,13.19813,72
3988,3988,4,50,52.46640801374591,13.248281952772455,312
3989,3989,4,50,52.46640801374591,13.298433905544911,924
3990,3990,4,50,52.46640801374591,13.348585858317367,1216
3991,3991,4,50,52.46640801374591,13.398737811089823,1173
3992,3992,4,50,52.46640801374591,13.44888976386228,711
3993,3993,4,50,52.46640801374591,13.499041716634736,508
3994,3994,4,50,52.46640801374591,13.549193669407192,523
3995,3995,4,50,52.5025828830642,13.19813,270
3996,3996,4,50,52.5025828830642,13.248281952772455,519
3997,3997,4,50,52.5025828830642,13.298433905544911,1071
3998,3998,4,50,52.5025828830642,13.348585858317367,1550
3999,3999,4,50,52.5025828830642,13.398737811089823,1397
4000,4000,4,50,52.5025828830642,13.44888976386228,1303
4001,4001,4,50,52.5025828830642,13.499041716634736,727
4002,4002,4,50,52.5025828830642,13.549193669407192,320
4003,4003,4,50,52.53875775238249,13.19813,420
4004,4004,4,50,52.53875775238249,13.248281952772455,550
4005,4005,4,50,52.53875775238249,13.298433905544911,843
4006,4006,4,50,52.53875775238249,13.348585858317367,1020
4007,4007,4,50,52.53875775238249,13.398737811089823,1379
4008,4008,4,50,52.53875775238249,13.44888976386228,1139
4009,4009,4,50,52.53875775238249,13.499041716634736,694
4010,4010,4,50,52.53875775238249,13.549193669407192,375
4011,4011,4,50,52.574932621700775,13.19813,139
4012,4012,4,50,52.574932621700775,13.248281952772455,244
4013,4013,4,50,52.574932621700775,13.298433905544911,424
4014,4014,4,50,52.574932621700775,13.348585858317367,809
4015,4015,4,50,52.574932621700775,13.398737811089823,759
4016,4016,4,50,52.574932621700775,13.44888976386228,602
4017,4017,4,50,52.574932621700775,13.499041716634736,295
4018,4018,4,50,52.574932621700775,13.549193669407192,214
4019,4019,4,50,52.61110749101906,13.19813,104
4020,4020,4,50,52.61110749101906,13.248281952772455,242
4021,4021,4,50,52.61110749101906,13.298433905544911,403
4022,4022,4,50,52.61110749101906,13.348585858317367,291
4023,4023,4,50,52.61110749101906,13.398737811089823,177
4024,4024,4,50,52.61110749101906,13.44888976386228,82
4025,4025,4,50,52.61110749101906,13.499041716634736,87
4026,4026,4,50,52.61110749101906,13.549193669407192,25
4117,4117,5,50,52.39405827510934,13.19813,183
4118,4118,5,50,52.39405827510934,13.26081994096557,312
4119,4119,5,50,52.39405827510934,13.32350988193114,311
4120,4120,5,50,52.39405827510934,13.386199822896709,329
4121,4121,5,50,52.39405827510934,13.448889763862278,458
4122,4122,5,50,52.39405827510934,13.511579704827849,308
4123,4123,5,50,52.39405827510934,13.574269645793416,198
4124,4124,5,50,52.43927686175719,13.19813,278
4125,4125,5,50,52.43927686175719,13.26081994096557,777
4126,4126,5,50,52.43927686175719,13.32350988193114,1265
4127,4127,5,50,52.43927686175719,13.386199822896709,1224
4128,4128,5,50,52.43927686175719,13.448889763862278,1117
4129,4129,5,50,52.43927686175719,13.511579704827849,804
4130,4130,5,50,52.43927686175719,13.574269645793416,574
4131,4131,5,50,52.48449544840505,13.19813,188
4132,4132,5,50,52.48449544840505,13.26081994096557,930
4133,4133,5,50,52.48449544840505,13.32350988193114,1966
4134,4134,5,50,52.48449544840505,13.386199822896709,2082
4135,4135,5,50,52.48449544840505,13.448889763862278,1609
4136,4136,5,50,52.48449544840505,13.511579704827849,945
4137,4137,5,50,52.48449544840505,13.574269645793416,540
4138,4138,5,50,52.529714035052905,13.19813,513
4139,4139,5,50,52.529714035052905,13.26081994096557,1000
4140,4140,5,50,52.529714035052905,13.32350988193114,1647
4141,4141,5,50,52.529714035052905,13.386199822896709,2207
4142,4142,5,50,52.529714035052905,13.448889763862278,1760
4143,4143,5,50,52.529714035052905,13.511579704827849,1072
4144,4144,5,50,52.529714035052905,13.574269645793416,375
4145,4145,5,50,52.57493262170076,13.19813,326
4146,4146,5,50,52.57493262170076,13.26081994096557,463
4147,4147,5,50,52.57493262170076,13.32350988193114,929
4148,4148,5,50,52.57493262170076,13.386199822896709,1237
4149,4149,5,50,52.57493262170076,13.448889763862278,995
4150,4150,5,50,52.57493262170076,13.511579704827849,456
4151,4151,5,50,52.57493262170076,13.574269645793416,271
4152,4152,5,50,52.62015120834862,13.19813,104
4153,4153,5,50,52.62015120834862,13.26081994096557,389
4154,4154,5,50,52.62015120834862,13.32350988193114,450
4155,4155,5,50,52.62015120834862,13.386199822896709,285
4156,4156,5,50,52.62015120834862,13.448889763862278,126
4157,4157,5,50,52.62015120834862,13.511579704827849,89
4158,4158,5,50,52.62015120834862,13.574269645793416,28
